Blabla,Something
512814,0
654821,4833
187029,12263
114511,8659
517543,23472
273229,12640
153374,0
91588,0
367932,5075
599852,4797
485645,8466
686261,0
647498,10814
73522,5175
415644,4141
426035,4058
394190,4915
662592,6221
428424,4226
505093,2789
224730,8380
318028,6043
330141,5848
574516,6150
294883,4983
466821,0
331760,7007
619334,0
158377,5062
106564,1812
702102,12300
451388,3351
53458,3349
243344,3725
277796,11593
275724,14549
519512,13136
247455,4277
570830,4392
340338,6972
649199,6331
442589,6570
336246,0
583007,27926
438952,5020
113833,3200
83462,4683
646636,4462
22125,6756
286706,6498
265264,9527
188702,8351
629078,3316
189456,6600
582422,6780
408817,8671
363753,7795
580639,0
105528,4065
578729,7957
25880,7587
401285,18096
673767,6930
200739,6792
80353,5219
535852,9011
56836,9978
574752,0
16021,8725
198283,9950
503662,5206
214591,8566
674371,12018
485564,4639
610491,10058
444369,7245
447987,8204
346109,11917
337115,0
11061,4753
402502,6333
532366,13178
629638,21020
177086,6519
504661,7078
687449,0
288346,5249
562605,4451
45954,8695
417253,4172
188473,6336
235573,5827
211361,0
305755,3974
219228,9687
237137,0
630245,2773
668431,7800
537742,10433
552768,6478
644866,5228
65854,6258
264117,12192
81873,8542
292605,5632
25829,5377
572168,2950
142261,5048
71567,4693
283582,8014
219427,13260
440935,0
382914,5153
534331,6415
649818,7173
275882,0
358453,9876
33371,10457
692723,2477
305199,7228
552284,7143
484339,12058
132424,6384
74104,0
144224,8814
479533,10286
173165,10724
602439,0
698766,3322
564475,4326
522224,7764
395456,9837
270446,4551
561701,5120
55343,6550
136306,11383
453668,10231
525845,6002
96318,0
350653,5483
574486,5813
221695,13477
407560,8968
202439,4105
694274,5170
672325,6354
174527,9521
152646,5636
92531,0
489438,6555
650112,5255
678905,7356
92093,4187
74121,11753
55416,0
326518,12656
576485,6828
447445,3208
548533,0
374024,5250
140497,8911
408434,9743
218762,7437
270268,9495
225919,5507
508606,3051
453561,6535
667354,5749
687501,2578
367505,7663
295056,0
233159,5397
370504,4401
141058,4972
528953,5204
557846,6154
147199,0
263982,7859
389030,3984
439149,5997
107295,7095
389430,6921
292831,568
698112,5386
261909,0
129542,4325
82141,0
411306,3831
18323,16155
486142,2757
579195,6124
131501,5168
322205,6652
162855,9714
650136,7439
540231,0
72585,6281
315580,3886
493513,7161
375836,8939
296638,0
646271,5824
492601,5484
672,10108
124603,5041
327979,6672
541783,0
199656,8472
397393,0
157933,4465
456327,6950
110764,7732
306689,6032
230090,4625
189385,0
410681,10552
683800,4899
408119,3558
585755,5439
684157,6687
652759,8442
495722,7209
219710,0
269996,0
534982,1750
291535,18662
125515,6847
32373,6359
173223,4737
328734,2158
316255,6726
74113,4276
349374,6096
608316,14454
529707,4488
344104,0
469286,4677
51133,5434
17504,4768
30903,4812
271841,5799
579402,5018
369034,4792
215510,9149
196290,5458
528495,5190
172003,7579
438538,6533
473579,4051
148339,6474
533701,18711
285510,6361
390596,4340
626567,8514
336826,0
158987,2867
436577,5864
109235,0
641691,3426
55775,5883
265516,4271
341372,4604
679434,3946
96413,0
556095,0
689482,7624
432099,14979
530418,8382
285253,0
159081,6123
521356,5771
325231,5838
490080,2965
1424,4143
555349,0
188282,5855
613444,4289
333355,6379
625977,4936
633618,3592
607785,8651
198962,5198
234122,0
646875,4829
358106,0
648728,6040
304668,3682
416224,4052
140178,7463
262204,5769
596835,0
250593,5162
597888,0
689343,7154
32942,7206
382935,6046
81860,3244
20698,6312
348352,0
366512,10112
164200,10462
121059,0
438479,3356
54785,4501
536305,8803
491428,6415
558833,8358
145926,3852
151089,3223
381424,3146
338810,0
460128,5730
412637,4677
667120,6738
517124,5831
694056,0
112585,6547
285922,3489
571392,4645
456079,8893
536023,3666
426255,8968
33494,9160
547543,7748
388105,9932
178212,0
565861,4721
696788,5744
517702,5634
323571,5275
406026,0
119275,7164
434391,8767
123593,6190
354796,8942
477149,9240
403282,0
43267,4052
96399,12676
310184,7349
655161,7205
704080,6980
579789,5972
589284,3722
358800,5513
14225,7642
251505,13307
341957,2623
100434,7703
438943,8680
13865,6688
221228,7529
202815,7181
451547,5500
280962,8098
642511,12170
396472,10191
164717,9201
615202,5928
235876,3806
368156,8051
428379,6276
92551,9258
110822,4981
669357,0
196167,0
195012,6462
245746,3927
129282,0
487896,5475
252098,4222
573456,3022
352087,4174
656773,5069
238221,11102
73641,5164
422576,0
338543,5597
12756,5782
214744,8883
496040,5392
311630,6662
633497,11601
483010,17423
495250,6538
90464,3631
407324,6175
300642,7807
248205,0
579150,0
403543,8541
222812,6075
85213,0
31576,7328
365220,7155
466782,6896
26967,5486
411207,4716
21463,0
636911,4312
554017,7520
387177,0
130623,10333
489992,5301
62241,4011
398464,7423
703456,5503
98287,6970
603362,6485
314047,0
400104,5885
492560,5300
480136,6234
534277,0
643011,6221
336113,13716
104085,7277
565634,6018
271560,5202
695029,6113
419035,3164
36732,9059
18726,0
542465,10312
198892,5155
530097,7327
174120,0
192243,4772
461521,16314
439424,0
347282,11698
651146,5943
554031,0
12346,0
139386,4757
28881,0
631149,8635
700698,7665
672238,5111
251171,6245
13541,9545
664115,7194
478845,8109
690289,9544
675882,4657
65463,6781
670514,4628
557793,4203
617400,0
389742,1971
662446,4620
431985,10435
24113,2217
594641,4931
573831,5247
424248,15758
456386,5735
72162,5014
113177,6309
248409,8190
143634,6471
631226,6471
596847,6687
274510,4811
123609,6200
108838,5981
115158,3740
224832,1397
113245,3340
8525,5698
574951,3828
373668,6987
111437,0
274414,5020
167701,0
328962,5056
32633,0
76328,11295
699875,10454
449867,0
684680,6690
39974,13681
81281,9314
501947,4804
273126,0
69919,3688
148574,6956
642069,8082
12202,7222
168807,5499
531776,5702
623288,4925
58320,5787
417762,4802
425127,4452
286261,0
582982,3964
412790,0
310395,4823
669090,8135
86734,5501
643515,6873
593467,0
390763,3131
440150,2688
245242,0
656882,4955
335574,6994
266259,4653
227248,9906
28620,0
62426,4990
585364,7746
647809,8121
120588,10877
326292,14833
117959,8943
206832,4361
333910,0
194241,10055
613010,9618
236734,22485
552810,0
208289,6477
635668,6703
389579,0
397515,6298
312918,5626
584379,5441
43009,2587
561205,17034
693916,0
482662,10584
598589,0
317261,6584
111795,9930
510465,8334
130569,3122
371081,3538
322800,0
372673,3776
662465,3801
156214,4295
96666,0
602375,7124
75502,3400
98356,9215
372953,3578
617927,2707
36361,6886
14992,0
96716,6545
703222,0
670506,5253
398451,1946
506622,7589
311373,6840
580110,9225
311543,7398
51620,0
379985,3038
58317,5691
277741,7379
122260,5704
408871,3048
697660,2393
287160,4699
585116,5743
123209,0
532318,6520
704901,9410
512837,7322
293455,7592
379465,0
437931,6905
467295,4979
265376,5680
495667,8720
605624,0
189590,8610
617861,6488
291530,5284
261295,8019
82633,3655
393550,11382
79871,4504
84574,0
258954,0
439040,8938
473287,0
286124,6139
403310,0
388223,4374
588097,2470
73537,11499
630381,14965
114722,0
181140,3332
89936,6237
453858,5017
381304,4158
337707,5922
363609,5720
362368,7158
693307,0
116541,2825
19295,4478
377629,5312
331536,6586
231603,5060
709048,0
585890,7491
669372,4743
297416,9230
482810,9747
241308,3424
20705,0
589766,8186
17181,3812
167224,0
351118,5372
76930,7381
641037,2894
424877,15172
140363,0
137912,5284
127216,0
195976,3649
531120,9312
635627,6613
298473,5761
308747,8790
694819,2218
302574,8145
282032,5269
176669,7255
278092,6645
332575,3566
257232,3338
145496,9132
394019,15203
574031,7171
556321,0
211061,8007
302064,3539
206492,7321
221430,9052
14725,6871
462253,6406
26310,13003
83506,2930
442083,5090
328555,9850
73124,12787
173115,0
185611,3299
473272,0
509263,2985
171636,2009
63693,7769
347370,5675
433869,3545
322622,0
702750,9185
78123,3090
36002,6363
559942,8536
311572,0
704430,5041
611881,6506
157949,9237
81358,8984
75215,15185
525447,9033
207009,0
228455,4304
68210,6221
214745,7994
206283,2963
205662,8663
16008,6055
556612,16041
180206,8134
18741,2915
144333,10179
423593,3348
291997,3552
536136,0
661915,5620
10779,0
489227,6581
308119,5120
3844,0
253511,7811
691716,6475
339497,8067
147184,9118
401259,8664
706940,6145
21406,7307
230436,0
389892,2747
17036,4939
107882,10750
74496,0
74315,0
478487,5488
589515,6259
343659,4767
520176,3038
607425,10552
573542,7376
553141,0
116560,5931
450215,0
265531,4032
686910,4282
19662,4299
496058,8335
328444,0
41003,3943
685060,10193
405453,0
380776,7931
246281,7910
354868,5005
504235,4896
20544,9615
539388,6486
285939,4738
581836,11626
404154,3303
166847,8606
360513,0
21343,3560
95316,5153
711243,0
161443,7567
7450,7898
591390,4264
345637,6039
694253,5592
458223,0
168665,5293
356583,8079
393103,6182
495873,5457
387041,9722
510462,5022
682389,4186
152447,4986
304063,2502
63808,5178
211577,7154
491458,4927
303686,9741
646828,0
558049,9621
277843,7369
20658,0
421086,3026
651584,6979
168270,7395
686053,9086
70440,7131
550839,7970
592894,0
609847,4932
355838,6374
475475,7852
495791,0
158117,6111
635060,3092
610238,6905
354220,11133
134023,10619
178899,9160
269077,6633
74400,0
46397,0
146557,0
21057,0
307565,8315
691963,4665
182403,9719
224229,6461
409032,3840
187274,8172
659209,0
608198,6640
525961,0
74755,9218
70634,3908
552596,9915
652535,8090
579431,12309
207488,4282
30374,8932
466286,4563
544688,8010
326326,0
177676,4395
295337,3690
244970,5363
72717,5080
668006,7710
54181,7347
674680,5270
409833,0
295026,6045
655847,8143
75761,5501
216445,4315
632380,10558
373732,6307
636431,7623
626520,0
648341,3962
317304,5340
475982,8997
6287,5907
542183,7104
432780,3934
139793,8172
268907,8423
50006,0
359434,8953
645554,0
460084,3018
612528,5337
29204,4253
444011,8913
286640,3729
32449,14954
313216,4530
475785,0
168415,9986
650689,10234
295604,4357
214186,9562
466924,4888
1141,5790
110517,6699
164419,5253
178207,6764
302851,9507
515198,5468
508931,10506
47886,11039
509805,5629
388969,6087
109490,0
608892,1670
564687,6923
5561,0
185073,6728
10363,2578
40604,10319
500984,3882
579181,0
552393,3470
473043,7610
480029,0
643543,9296
229558,5207
139047,8743
92708,5684
375247,9411
460090,4659
311807,0
150969,10444
116586,15295
172278,2454
676263,21954
149469,0
703962,2814
520295,11360
444328,0
388229,4202
578547,3521
120282,10587
68259,8530
221850,5092
554089,15690
74792,6272
75165,0
403847,6039
668999,8547
134698,3864
203356,9319
543939,6887
106912,0
51065,6706
50851,7516
614022,6459
618682,8323
92460,6707
366244,7714
208820,7109
24069,9440
129880,5491
671174,4430
196954,4887
629284,7007
602229,0
188304,0
420845,7141
269730,5308
297399,8033
116243,7096
437534,4543
125434,6646
335978,9629
97863,4670
248218,8577
536887,6119
450067,0
581801,7526
55194,0
664595,3202
430700,4236
371542,13041
167870,6593
478120,0
330247,1581
599413,0
401292,0
167758,3771
81025,3773
43706,6551
286514,6352
318225,0
612403,4537
48363,11407
493415,13325
65281,0
91444,0
466725,4027
97754,2795
102694,6228
646670,3439
350998,3164
358822,2611
253132,2731
153805,4464
436360,7766
590368,0
560716,4952
121404,0
478960,3805
710382,3497
444231,3931
376162,24783
209458,4675
190758,5309
469220,4486
49608,4576
475854,5590
241594,3715
209823,6980
303888,12417
84636,0
464443,4452
562548,11876
624788,0
277850,11261
624103,10880
135996,0
392907,4178
243171,0
662263,5681
165822,0
694740,6274
699726,6458
446973,12491
37674,6822
537566,5223
487993,4623
306266,0
315050,6234
381819,0
511150,7332
482491,0
581446,0
224183,4674
465306,4410
285670,13010
676568,14687
302913,4973
150763,0
491701,4249
169319,3688
34536,6230
523562,8954
260852,5197
244042,6800
461479,5610
539853,5060
399297,4771
258987,5130
506869,8843
491855,8982
635439,0
337010,6067
250453,23502
309864,0
63832,6382
302717,6245
398431,0
461005,9339
82267,3530
85464,0
283564,4835
517032,9629
482931,3132
306947,6044
591969,6069
337242,6734
123085,11066
265871,0
182885,10462
323399,7285
575368,8896
696831,4546
92242,7142
73458,8152
278170,2764
340043,10555
592657,7622
41099,4546
435166,5495
565327,3926
400612,6504
82542,4908
214037,9434
400817,4281
157155,2635
232662,6697
399200,9835
211851,6616
242039,6320
183233,3489
488871,0
662282,6426
325657,6769
47439,10531
54626,8974
431916,5878
543916,11792
528883,3248
668496,1374
16379,2261
367321,6302
660062,6728
103321,8949
12846,5088
17912,6015
201166,3976
374201,6173
344322,0
458556,7434
37541,6042
477082,0
15318,10171
83025,3274
54661,7736
213488,6044
516666,7755
378099,9446
513294,6432
243284,6261
572031,9561
332066,4489
571539,6572
648301,3626
305448,5530
364180,0
652545,0
475731,7503
60680,6040
234186,5669
302655,5033
66721,6647
591230,7606
184518,7061
122438,5248
301283,5439
185751,0
258996,5103
371395,11895
190385,3904
415071,10003
652766,4929
243948,12173
115099,8655
592812,8918
284710,8608
60571,6796
558416,6441
270590,13472
262628,6790
236754,3769
349937,0
129034,5200
196414,7485
75619,5184
442021,3568
505678,5769
62709,6731
689413,3802
407499,0
599871,4879
321257,8094
592319,4993
72395,7795
521444,8142
533802,6098
171808,7445
49753,0
345491,8200
413576,6651
193056,5142
459950,4836
570158,5329
579869,0
247671,0
347298,6788
223438,2832
11741,5168
226309,5237
187128,4114
128147,3261
145970,7553
490252,6552
650869,5085
711055,4513
216943,5629
409346,0
263621,13939
388375,4836
127693,10098
677184,10409
486145,25516
403729,4318
530868,6466
242276,9658
95578,3123
540745,6730
357508,5633
396515,0
551510,0
421288,6113
410387,5211
602455,11555
538152,4996
290974,0
397949,11185
491044,6821
640982,6733
503930,7281
588744,6051
179385,7089
85186,9176
544438,0
425226,2318
592699,9283
443330,0
59896,5787
592945,4224
228880,7110
290545,6171
475775,0
386262,10496
178072,6122
692409,5645
523421,7417
458459,10501
9972,7147
685227,4413
275276,15022
400017,0
448069,9299
379004,10761
184435,4962
28255,0
331343,6494
246733,9786
387336,7245
588781,5562
79949,5461
70562,7585
53524,2502
519747,8531
204860,5547
456642,6683
2522,9779
522698,7673
126466,4180
554479,9188
301002,10383
613839,5772
24361,6290
29208,12271
661679,4767
111670,0
496445,13712
1546,5032
331200,6031
666252,4648
284631,9159
451439,9728
405800,0
588227,6435
38985,9022
21407,5114
609735,4317
619645,6329
24512,0
674592,11947
387760,7502
243082,6688
306164,5829
246128,4573
451098,6483
476925,6480
143387,5818
284820,10986
173395,9018
330975,2425
455964,4653
503346,6390
558590,4170
540215,9235
449882,0
28885,7756
336183,6806
73269,5469
251738,10123
193750,5500
711621,0
581299,5134
318245,6341
564411,2823
321392,3345
112140,7855
342305,0
671102,5055
138736,5668
179313,8653
661526,6774
171375,12293
559872,0
308369,4489
522159,8671
388799,8400
178644,6695
638457,0
443698,15958
65559,5534
340833,0
654565,2730
652609,7651
602718,6791
692878,4520
513393,2768
130003,4469
575377,0
697144,4623
507296,6520
173104,5979
425741,7391
43321,5936
660177,13669
36027,3139
79293,9149
502642,8563
521745,5489
515279,5586
385837,5339
501470,9311
203882,6652
283625,5786
37135,0
180907,4861
397721,4952
111145,14783
380987,5625
250784,5791
586826,5969
428864,0
95882,7178
675623,8451
591635,0
671561,4210
565223,4739
530167,0
461111,0
129786,9940
574098,2971
394623,0
333140,9174
24406,6866
51193,5593
360373,5130
496865,7987
580317,3878
584419,7894
325410,2742
218397,10340
251183,19820
633860,8043
154213,8463
459947,4789
301028,4363
368376,0
359258,6889
25486,10696
189454,3056
317066,5254
635270,3807
628388,0
472870,0
114515,6567
559741,0
624130,6176
459681,4503
498974,0
184697,0
522830,7704
13280,2726
452074,7427
257779,14789
612183,5302
83947,13293
550486,9573
303010,4864
600096,12997
686624,5399
229999,7006
303350,5736
1934,10062
306931,9368
381339,7026
341972,8879
388578,9517
501185,4608
401354,4365
451559,7360
697268,2960
97282,0
615680,6255
430312,5059
128305,5630
606314,7658
442708,5148
455898,4605
554880,0
267806,4743
370361,0
538335,3510
89033,12649
504208,0
650142,4495
98480,5218
191545,2974
382278,5159
655897,5402
371546,5691
419651,9043
233569,5052
330346,7918
588319,7852
506334,7925
404864,0
29439,5663
172045,12461
431530,14755
312977,11948
256684,5486
453871,0
378100,8866
496105,5148
244415,4300
37764,5249
646945,3801
264696,6407
138139,5357
298110,6179
231984,0
682110,9474
637918,6247
596999,0
176604,6533
633676,4212
35420,0
105232,5313
578760,7899
9416,0
514283,4684
330666,0
141767,10815
235801,3987
366961,6636
524131,2937
388102,9039
45189,9741
577102,0
335475,6454
446048,0
142551,0
110876,3170
233510,6470
425873,9399
41663,6505
539355,5322
466585,5338
60668,8720
9810,0
152544,12609
45854,8772
227049,2566
108100,7997
105124,6695
179268,6177
487404,14986
419481,0
408503,8831
622054,9498
654498,8809
564163,6863
615504,4148
276981,5960
98885,2476
116672,5763
279016,7772
86646,0
368298,3682
540461,7254
334186,4126
656311,3588
644532,5134
270024,5363
83753,9799
411484,5720
371426,4835
215215,1763
21565,4196
61691,8359
427575,6586
433282,2641
367004,7009
664092,7364
709302,4868
78660,0
543530,6320
301558,7379
58372,11182
334113,4441
671136,15180
260853,7581
569939,0
397287,6620
636385,7369
287897,0
380943,3579
130076,8770
372600,7875
275325,0
89077,9744
308247,6363
596264,9992
508694,10194
165572,0
265891,7259
230575,6468
283174,4196
346801,4393
408798,6598
399131,6668
186615,5809
130350,4856
480196,10458
619577,0
253907,0
647632,7287
584096,7728
538047,6211
669847,3971
281388,0
349262,10108
86368,15766
115521,6246
192920,4025
569066,5595
370038,5328
69521,10757
182787,0
259434,0
224740,5948
666386,9287
243260,8065
685345,7159
675708,0
350551,4227
265596,4984
629241,6794
150099,11860
437563,4690
352409,7182
442820,7308
384848,7740
541165,5316
161710,0
597413,11325
314955,4583
308408,0
183481,0
445427,5599
622124,7691
66240,3534
189224,8638
155647,0
342451,5167
505850,4037
34620,6058
706088,12124
223034,5465
635825,4923
221012,3653
324245,7887
199071,11824
